IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
147.78.242.245,4,2,0.50,345.47,0.00
65.49.237.8,4,2,0.50,345.58,0.00
65.49.236.151,4,2,0.50,345.72,0.00
65.49.237.8,4,2,0.50,345.75,0.00
65.49.237.8,4,2,0.50,345.76,0.00
65.49.236.151,4,2,0.50,345.94,0.00
13.227.62.97,4,2,0.50,345.99,0.00
65.49.236.71,4,2,0.50,346.01,0.00
65.49.236.71,4,2,0.50,346.34,0.00
65.49.237.237,4,2,0.50,346.70,0.00
65.49.236.71,4,2,0.50,347.02,0.00
65.49.237.39,4,2,0.50,347.62,0.00
65.49.237.114,4,2,0.50,348.52,0.00
2.59.37.144,4,2,0.50,349.16,0.00
65.49.237.237,4,2,0.50,351.18,0.00
65.49.237.237,4,2,0.50,351.78,0.00
65.49.237.237,4,2,0.50,352.06,0.00
65.49.237.8,4,2,0.50,352.16,0.00
140.83.34.97,4,2,0.50,352.30,0.00
65.49.237.237,4,2,0.50,352.35,0.00
65.49.237.8,4,2,0.50,353.05,0.00
65.49.236.153,4,2,0.50,353.48,0.00
65.49.237.173,4,2,0.50,353.51,0.00
65.49.237.237,4,2,0.50,354.90,0.00
65.49.236.53,4,2,0.50,355.03,0.00
132.226.7.85,4,2,0.50,355.58,0.00
65.49.236.53,4,2,0.50,355.99,0.00
65.49.237.237,4,2,0.50,357.13,0.00
65.49.237.114,4,2,0.50,357.26,0.00
65.49.236.151,4,2,0.50,357.54,0.00
65.49.237.237,4,2,0.50,357.80,0.00
43.207.113.84,4,2,0.50,358.23,0.00
65.49.237.237,4,2,0.50,359.11,0.00
65.49.237.237,4,2,0.50,359.69,0.00
209.146.100.120,4,2,0.50,361.12,0.00
65.49.237.237,4,2,0.50,361.38,0.00
65.49.237.237,4,2,0.50,362.22,0.00
65.49.236.53,4,2,0.50,362.75,0.00
18.172.52.92,4,2,0.50,363.05,0.00
65.49.237.39,4,2,0.50,363.62,0.00
18.65.199.225,4,2,0.50,364.20,0.00
154.16.248.177,4,2,0.50,364.46,0.00
23.36.218.207,4,2,0.50,364.79,0.00
65.49.237.39,4,2,0.50,366.97,0.00
2.18.157.173,4,2,0.50,367.07,0.00
65.49.237.8,4,2,0.50,367.13,0.00
65.49.237.237,4,2,0.50,368.60,0.00
65.49.237.8,4,2,0.50,369.10,0.00
65.49.237.8,4,2,0.50,370.15,0.00
52.198.145.142,4,2,0.50,370.29,0.00
65.49.237.8,4,2,0.50,370.69,0.00
65.49.236.151,4,2,0.50,370.78,0.00
65.49.237.39,4,2,0.50,371.52,0.00
65.49.236.151,4,2,0.50,371.59,0.00
13.35.51.156,4,2,0.50,372.93,0.00
65.49.237.173,4,2,0.50,373.85,0.00
65.49.236.71,4,2,0.50,374.08,0.00
65.49.236.71,4,2,0.50,375.52,0.00
18.65.214.213,4,2,0.50,376.00,0.00
65.49.236.53,4,2,0.50,376.99,0.00
65.49.237.39,4,2,0.50,379.16,0.00
65.49.237.173,4,2,0.50,380.65,0.00
18.172.50.158,4,2,0.50,381.47,0.00
65.49.237.39,4,2,0.50,382.34,0.00
65.49.237.237,4,2,0.50,382.51,0.00
65.49.237.237,4,2,0.50,382.57,0.00
65.49.237.39,4,2,0.50,384.22,0.00
65.49.237.39,4,2,0.50,385.22,0.00
65.49.237.39,4,2,0.50,386.54,0.00
65.49.237.237,4,2,0.50,386.55,0.00
154.92.9.86,4,2,0.50,386.95,0.00
65.49.236.53,4,2,0.50,388.14,0.00
65.49.236.53,4,2,0.50,388.17,0.00
65.49.237.8,4,2,0.50,389.44,0.00
23.54.244.107,4,2,0.50,390.34,0.00
65.49.236.53,4,2,0.50,391.26,0.00
65.49.237.8,4,2,0.50,391.91,0.00
65.49.237.39,4,2,0.50,392.23,0.00
65.9.42.113,4,2,0.50,392.27,0.00
65.49.236.53,4,2,0.50,392.54,0.00
65.49.237.237,4,2,0.50,393.63,0.00
18.172.31.86,4,2,0.50,395.71,0.00
65.49.237.39,4,2,0.50,396.38,0.00
65.49.236.53,4,2,0.50,396.49,0.00
65.49.236.53,4,2,0.50,396.56,0.00
65.49.237.237,4,2,0.50,396.56,0.00
65.49.237.39,4,2,0.50,396.61,0.00
65.49.237.237,4,2,0.50,398.90,0.00
65.49.237.39,4,2,0.50,399.00,0.00
65.49.237.237,4,2,0.50,399.02,0.00
209.146.100.53,4,2,0.50,400.06,0.00
65.49.236.153,4,2,0.50,400.08,0.00
65.49.237.39,4,2,0.50,400.37,0.00
140.238.51.167,4,2,0.50,401.19,0.00
154.92.9.4,4,2,0.50,401.89,0.00
57.180.245.27,4,2,0.50,402.01,0.00
65.49.237.39,4,2,0.50,402.86,0.00
199.254.199.43,4,2,0.50,402.94,0.00
65.49.237.8,4,2,0.50,404.25,0.00
65.49.237.8,4,2,0.50,404.43,0.00
65.49.237.39,4,2,0.50,405.38,0.00
13.35.70.190,4,2,0.50,405.79,0.00
18.65.168.24,4,2,0.50,409.22,0.00
99.84.55.110,4,2,0.50,409.76,0.00
65.49.236.53,4,2,0.50,410.30,0.00
65.49.237.8,4,2,0.50,410.57,0.00
65.49.237.237,4,2,0.50,411.67,0.00
65.49.237.237,4,2,0.50,412.06,0.00
18.183.208.170,4,2,0.50,412.12,0.00
8.209.211.127,4,2,0.50,412.24,0.00
150.95.219.214,4,2,0.50,412.52,0.00
65.49.237.39,4,2,0.50,413.98,0.00
43.207.251.200,4,2,0.50,415.07,0.00
65.49.236.53,4,2,0.50,418.51,0.00
65.9.42.6,4,2,0.50,421.08,0.00
18.172.31.103,4,2,0.50,421.38,0.00
65.49.237.39,4,2,0.50,424.03,0.00
155.248.184.83,4,2,0.50,426.10,0.00
209.146.102.183,4,2,0.50,428.57,0.00
193.32.150.200,4,2,0.50,428.72,0.00
43.133.205.128,4,2,0.50,428.97,0.00
65.49.237.39,4,2,0.50,429.44,0.00
103.231.73.84,4,2,0.50,430.35,0.00
65.9.42.13,4,2,0.50,430.91,0.00
65.9.37.148,4,2,0.50,431.37,0.00
99.84.55.42,4,2,0.50,432.16,0.00
54.199.223.143,4,2,0.50,432.24,0.00
13.114.243.93,4,2,0.50,432.25,0.00
65.49.237.237,4,2,0.50,433.78,0.00
13.231.243.69,4,2,0.50,433.89,0.00
18.172.50.90,4,2,0.50,434.01,0.00
140.238.51.167,4,2,0.50,434.08,0.00
103.231.75.182,4,2,0.50,434.69,0.00
143.204.126.36,4,2,0.50,435.04,0.00
141.147.174.196,4,2,0.50,436.96,0.00
13.114.243.93,4,2,0.50,437.88,0.00
65.49.236.53,4,2,0.50,439.33,0.00
23.59.252.81,4,2,0.50,439.83,0.00
188.253.18.200,4,2,0.50,440.45,0.00
8.209.205.4,4,2,0.50,441.44,0.00
141.147.174.196,4,2,0.50,444.23,0.00
35.76.122.252,4,2,0.50,446.76,0.00
18.65.199.117,4,2,0.50,446.99,0.00
140.238.39.149,4,2,0.50,447.96,0.00
18.172.31.56,4,2,0.50,448.15,0.00
65.49.237.8,4,2,0.50,448.31,0.00
65.49.236.71,4,2,0.50,448.50,0.00
23.192.47.112,4,2,0.50,449.59,0.00
65.49.236.153,4,2,0.50,449.80,0.00
13.114.30.167,4,2,0.50,450.96,0.00
18.65.170.116,4,2,0.50,452.74,0.00
18.172.39.7,4,2,0.50,453.67,0.00
65.49.237.237,4,2,0.50,453.74,0.00
65.49.237.237,4,2,0.50,453.79,0.00
18.65.175.140,4,2,0.50,454.35,0.00
65.49.236.151,4,2,0.50,454.95,0.00
65.49.237.39,4,2,0.50,455.00,0.00
65.49.237.39,4,2,0.50,459.22,0.00
18.65.207.93,4,2,0.50,464.51,0.00
13.35.49.80,4,2,0.50,468.07,0.00
65.49.237.114,4,2,0.50,468.71,0.00
188.253.18.111,4,2,0.50,469.32,0.00
65.49.236.151,4,2,0.50,474.42,0.00
65.49.236.71,4,2,0.50,475.92,0.00
65.49.237.237,4,2,0.50,476.19,0.00
65.49.236.151,4,2,0.50,478.79,0.00
65.49.236.71,4,2,0.50,480.50,0.00
18.172.52.48,4,2,0.50,485.67,0.00
65.49.236.53,4,2,0.50,486.49,0.00
65.49.236.53,4,2,0.50,486.98,0.00
65.49.236.71,4,2,0.50,488.03,0.00
65.49.237.39,4,2,0.50,491.64,0.00
65.49.236.53,4,2,0.50,492.73,0.00
65.49.236.53,4,2,0.50,494.12,0.00
65.49.236.151,4,2,0.50,494.92,0.00
65.49.237.39,4,2,0.50,496.05,0.00
13.249.166.230,4,2,0.50,496.15,0.00
65.49.236.53,4,2,0.50,499.56,0.00
45.88.193.44,4,2,0.50,501.17,0.00
65.49.237.39,4,2,0.50,502.15,0.00
65.49.237.8,4,2,0.50,502.69,0.00
23.59.252.65,4,2,0.50,503.62,0.00
65.49.237.39,4,2,0.50,505.18,0.00
65.49.237.39,4,2,0.50,505.45,0.00
137.220.130.105,4,2,0.50,507.46,0.00
65.49.237.39,4,2,0.50,507.61,0.00
65.49.237.39,4,2,0.50,508.86,0.00
35.78.79.155,4,2,0.50,511.33,0.00
65.49.237.39,4,2,0.50,524.40,0.00
65.49.236.71,4,2,0.50,526.79,0.00
52.192.250.73,4,2,0.50,528.11,0.00
103.200.30.174,4,2,0.50,528.28,0.00
65.49.237.39,4,2,0.50,531.61,0.00
154.92.9.2,4,2,0.50,534.17,0.00
54.248.60.239,4,2,0.50,538.45,0.00
65.49.237.39,4,2,0.50,539.06,0.00
18.65.185.89,4,2,0.50,545.43,0.00
18.178.153.135,4,2,0.50,558.99,0.00
65.49.237.39,4,2,0.50,559.47,0.00
65.49.237.39,4,2,0.50,569.48,0.00
54.248.60.239,4,2,0.50,570.71,0.00
65.49.237.8,4,2,0.50,587.53,0.00
65.49.237.39,4,2,0.50,589.18,0.00
65.49.237.39,4,2,0.50,593.18,0.00
154.92.9.2,4,2,0.50,604.77,0.00
18.65.168.125,4,2,0.50,615.05,0.00
23.192.47.146,4,2,0.50,722.74,0.00
65.49.236.53,4,1,0.75,60.77,0.00
65.49.237.173,4,1,0.75,61.08,0.00
65.49.237.237,4,1,0.75,63.49,0.00
65.49.236.53,4,1,0.75,64.02,0.00
65.49.236.53,4,1,0.75,65.60,0.00
65.49.237.173,4,1,0.75,65.84,0.00
65.49.236.53,4,1,0.75,67.57,0.00
65.49.237.237,4,1,0.75,84.91,0.00
65.49.237.39,4,1,0.75,85.12,0.00
65.49.236.71,4,1,0.75,86.40,0.00
65.49.237.237,4,1,0.75,100.87,0.00
65.49.237.237,4,1,0.75,102.40,0.00
65.49.237.39,4,1,0.75,107.26,0.00
65.49.237.39,4,1,0.75,112.93,0.00
65.49.237.237,4,1,0.75,113.66,0.00
65.49.237.237,4,1,0.75,116.60,0.00
65.49.236.151,4,1,0.75,119.48,0.00
65.49.236.151,4,1,0.75,120.81,0.00
99.84.55.43,4,1,0.75,122.64,0.00
65.49.236.53,4,1,0.75,123.32,0.00
65.49.236.151,4,1,0.75,124.69,0.00
65.49.236.53,4,1,0.75,124.99,0.00
65.49.237.237,4,1,0.75,126.54,0.00
65.49.236.151,4,1,0.75,126.76,0.00
65.49.237.173,4,1,0.75,126.98,0.00
65.49.236.53,4,1,0.75,131.14,0.00
65.49.237.237,4,1,0.75,131.70,0.00
65.49.237.237,4,1,0.75,132.03,0.00
158.101.130.117,4,1,0.75,132.49,0.00
65.49.237.8,4,1,0.75,134.99,0.00
65.49.236.151,4,1,0.75,135.02,0.00
65.49.237.39,4,1,0.75,135.08,0.00
65.49.236.71,4,1,0.75,135.23,0.00
65.49.237.237,4,1,0.75,136.34,0.00
65.49.237.237,4,1,0.75,137.66,0.00
65.49.237.237,4,1,0.75,138.00,0.00
65.49.237.39,4,1,0.75,138.22,0.00
65.49.237.237,4,1,0.75,139.78,0.00
65.49.236.151,4,1,0.75,140.30,0.00
65.49.236.151,4,1,0.75,141.56,0.00
65.49.237.173,4,1,0.75,142.11,0.00
65.49.237.39,4,1,0.75,142.13,0.00
65.49.237.237,4,1,0.75,142.81,0.00
65.49.237.39,4,1,0.75,143.36,0.00
65.49.237.39,4,1,0.75,144.72,0.00
195.245.241.95,4,1,0.75,144.83,0.00
65.49.237.237,4,1,0.75,144.88,0.00
65.49.236.53,4,1,0.75,145.97,0.00
65.49.237.237,4,1,0.75,146.91,0.00
65.49.236.153,4,1,0.75,147.29,0.00
65.49.237.173,4,1,0.75,147.75,0.00
65.49.237.237,4,1,0.75,148.70,0.00
65.49.237.8,4,1,0.75,148.93,0.00
65.49.237.237,4,1,0.75,149.82,0.00
65.49.237.237,4,1,0.75,149.83,0.00
18.65.190.48,4,1,0.75,151.17,0.00
65.49.236.71,4,1,0.75,152.12,0.00
65.49.236.151,4,1,0.75,152.80,0.00
65.49.237.237,4,1,0.75,152.89,0.00
65.49.237.8,4,1,0.75,153.76,0.00
65.49.237.237,4,1,0.75,154.15,0.00
65.49.237.237,4,1,0.75,155.21,0.00
65.49.237.237,4,1,0.75,156.46,0.00
18.65.214.82,4,1,0.75,158.06,0.00
65.49.237.8,4,1,0.75,158.26,0.00
65.49.236.71,4,1,0.75,158.67,0.00
65.49.237.237,4,1,0.75,158.70,0.00
65.49.236.151,4,1,0.75,159.41,0.00
65.49.237.173,4,1,0.75,160.03,0.00
65.49.237.39,4,1,0.75,160.03,0.00
65.49.236.71,4,1,0.75,160.48,0.00
65.49.237.173,4,1,0.75,161.21,0.00
65.49.237.237,4,1,0.75,161.41,0.00
65.49.236.53,4,1,0.75,163.42,0.00
65.49.237.237,4,1,0.75,163.51,0.00
65.49.237.237,4,1,0.75,164.68,0.00
65.49.237.39,4,1,0.75,165.09,0.00
65.49.237.39,4,1,0.75,169.33,0.00
65.49.236.151,4,1,0.75,169.74,0.00
65.49.236.71,4,1,0.75,169.87,0.00
65.49.237.173,4,1,0.75,170.29,0.00
65.49.237.237,4,1,0.75,170.41,0.00
65.49.237.237,4,1,0.75,171.69,0.00
65.49.237.173,4,1,0.75,171.94,0.00
65.49.237.237,4,1,0.75,172.95,0.00
65.49.237.173,4,1,0.75,173.04,0.00
65.49.236.53,4,1,0.75,173.40,0.00
193.32.151.46,4,1,0.75,173.56,0.00
65.49.237.173,4,1,0.75,173.57,0.00
65.49.237.237,4,1,0.75,173.68,0.00
65.49.237.237,4,1,0.75,174.05,0.00
65.49.236.151,4,1,0.75,175.65,0.00
65.49.237.237,4,1,0.75,175.65,0.00
65.49.236.151,4,1,0.75,176.04,0.00
65.49.237.173,4,1,0.75,176.56,0.00
65.49.237.237,4,1,0.75,176.91,0.00
65.49.236.53,4,1,0.75,177.63,0.00
65.49.237.237,4,1,0.75,177.76,0.00
65.49.237.237,4,1,0.75,179.03,0.00
65.49.237.237,4,1,0.75,179.32,0.00
65.49.237.237,4,1,0.75,180.41,0.00
65.49.237.39,4,1,0.75,180.94,0.00
65.49.237.237,4,1,0.75,182.87,0.00
65.49.236.153,4,1,0.75,182.99,0.00
13.227.62.119,4,1,0.75,184.09,0.00
65.49.237.237,4,1,0.75,186.39,0.00
65.49.237.237,4,1,0.75,187.94,0.00
65.49.237.237,4,1,0.75,188.03,0.00
65.49.237.237,4,1,0.75,190.05,0.00
18.176.247.73,4,1,0.75,190.61,0.00
158.101.151.25,4,1,0.75,191.37,0.00
65.49.236.151,4,1,0.75,192.01,0.00
65.49.237.237,4,1,0.75,192.58,0.00
65.49.236.71,4,1,0.75,193.40,0.00
65.49.237.237,4,1,0.75,194.44,0.00
65.49.237.39,4,1,0.75,198.53,0.00
18.65.199.33,4,1,0.75,200.25,0.00
65.49.236.53,4,1,0.75,201.14,0.00
23.47.122.207,4,1,0.75,201.21,0.00
157.7.44.168,4,1,0.75,201.39,0.00
65.49.236.53,4,1,0.75,201.89,0.00
18.172.31.91,4,1,0.75,203.16,0.00
65.49.237.237,4,1,0.75,204.19,0.00
57.180.166.30,4,1,0.75,204.63,0.00
141.147.184.121,4,1,0.75,205.93,0.00
65.49.237.237,4,1,0.75,206.52,0.00
65.49.237.237,4,1,0.75,208.44,0.00
65.49.236.53,4,1,0.75,210.18,0.00
65.49.237.8,4,1,0.75,210.43,0.00
65.49.237.237,4,1,0.75,211.32,0.00
65.49.237.237,4,1,0.75,211.46,0.00
65.49.237.39,4,1,0.75,212.53,0.00
65.49.236.53,4,1,0.75,212.59,0.00
65.49.237.237,4,1,0.75,213.53,0.00
131.186.35.251,4,1,0.75,213.64,0.00
65.49.237.173,4,1,0.75,214.25,0.00
65.49.236.151,4,1,0.75,214.81,0.00
8.209.211.127,4,1,0.75,216.07,0.00
65.49.237.237,4,1,0.75,216.54,0.00
65.49.237.237,4,1,0.75,217.00,0.00
57.181.176.255,4,1,0.75,218.24,0.00
65.49.236.71,4,1,0.75,221.41,0.00
65.49.236.151,4,1,0.75,222.53,0.00
65.49.236.53,4,1,0.75,222.91,0.00
18.65.171.14,4,1,0.75,224.68,0.00
35.72.245.184,4,1,0.75,224.95,0.00
65.49.237.39,4,1,0.75,225.89,0.00
65.49.237.173,4,1,0.75,226.49,0.00
65.49.237.173,4,1,0.75,227.48,0.00
65.49.236.151,4,1,0.75,227.99,0.00
65.49.237.237,4,1,0.75,228.84,0.00
18.65.207.98,4,1,0.75,233.22,0.00
65.49.237.237,4,1,0.75,234.16,0.00
18.65.207.76,4,1,0.75,234.26,0.00
13.249.166.66,4,1,0.75,235.31,0.00
65.49.237.237,4,1,0.75,235.42,0.00
65.49.237.237,4,1,0.75,236.64,0.00
65.49.237.237,4,1,0.75,237.02,0.00
65.49.237.237,4,1,0.75,238.04,0.00
65.49.237.237,4,1,0.75,239.19,0.00
65.49.237.237,4,1,0.75,240.37,0.00
65.49.237.237,4,1,0.75,241.88,0.00
65.49.237.237,4,1,0.75,242.98,0.00
65.49.237.237,4,1,0.75,244.21,0.00
13.227.56.33,4,1,0.75,245.58,0.00
65.49.237.237,4,1,0.75,245.95,0.00
65.49.237.237,4,1,0.75,245.98,0.00
65.49.237.237,4,1,0.75,246.37,0.00
23.33.32.194,4,1,0.75,247.39,0.00
18.65.214.137,4,1,0.75,247.69,0.00
140.83.34.97,4,1,0.75,248.65,0.00
65.49.237.237,4,1,0.75,250.37,0.00
2.18.157.173,4,1,0.75,252.94,0.00
65.49.237.237,4,1,0.75,253.45,0.00
35.75.122.95,4,1,0.75,254.26,0.00
18.65.171.35,4,1,0.75,255.54,0.00
150.230.207.188,4,1,0.75,256.04,0.00
13.227.62.10,4,1,0.75,256.45,0.00
65.49.237.114,4,1,0.75,256.51,0.00
203.138.197.82,4,1,0.75,257.04,0.00
18.65.199.153,4,1,0.75,257.85,0.00
18.65.190.121,4,1,0.75,258.10,0.00
65.49.237.237,4,1,0.75,258.18,0.00
65.49.237.237,4,1,0.75,260.80,0.00
99.84.55.78,4,1,0.75,262.01,0.00
65.49.237.237,4,1,0.75,262.36,0.00
65.49.237.237,4,1,0.75,262.82,0.00
65.49.237.8,4,1,0.75,263.03,0.00
65.9.42.120,4,1,0.75,263.91,0.00
35.74.20.242,4,1,0.75,264.93,0.00
65.49.237.237,4,1,0.75,268.91,0.00
13.227.62.123,4,1,0.75,269.66,0.00
65.49.236.71,4,1,0.75,269.76,0.00
155.248.176.213,4,1,0.75,270.01,0.00
99.84.50.205,4,1,0.75,274.67,0.00
150.230.218.34,4,1,0.75,275.98,0.00
65.49.237.237,4,1,0.75,276.30,0.00
65.49.237.114,4,1,0.75,278.27,0.00
18.65.216.66,4,1,0.75,278.39,0.00
65.49.237.237,4,1,0.75,278.77,0.00
13.35.51.39,4,1,0.75,280.26,0.00
23.33.32.169,4,1,0.75,280.90,0.00
18.65.216.119,4,1,0.75,283.25,0.00
8.216.81.13,4,1,0.75,284.14,0.00
65.49.237.237,4,1,0.75,284.74,0.00
3.113.111.83,4,1,0.75,286.40,0.00
65.49.237.237,4,1,0.75,289.40,0.00
65.49.237.237,4,1,0.75,290.66,0.00
65.49.237.237,4,1,0.75,291.25,0.00
65.49.237.237,4,1,0.75,292.12,0.00
65.49.236.71,4,1,0.75,293.49,0.00
65.49.237.173,4,1,0.75,295.35,0.00
18.65.190.159,4,1,0.75,296.54,0.00
65.49.237.237,4,1,0.75,297.20,0.00
143.204.126.75,4,1,0.75,302.57,0.00
18.172.52.118,4,1,0.75,312.90,0.00
65.49.236.71,4,1,0.75,312.97,0.00
52.199.3.191,4,1,0.75,318.44,0.00
43.133.183.243,4,1,0.75,318.57,0.00
99.84.50.11,4,1,0.75,320.79,0.00
13.35.51.132,4,1,0.75,320.96,0.00
140.238.58.129,4,1,0.75,322.18,0.00
65.49.237.173,4,1,0.75,322.37,0.00
8.211.132.64,4,1,0.75,324.10,0.00
18.65.185.25,4,1,0.75,326.15,0.00
65.49.237.8,4,1,0.75,327.21,0.00
65.49.237.173,4,1,0.75,327.81,0.00
43.163.217.250,4,1,0.75,328.41,0.00
43.163.217.126,4,1,0.75,330.53,0.00
172.105.242.122,4,1,0.75,331.31,0.00
65.49.237.8,4,1,0.75,332.38,0.00
65.49.237.237,4,1,0.75,334.70,0.00
65.49.236.153,4,1,0.75,340.01,0.00
65.9.37.195,4,1,0.75,341.42,0.00
65.49.237.8,4,1,0.75,342.64,0.00
140.238.58.129,4,1,0.75,344.26,0.00
65.49.236.71,4,1,0.75,344.84,0.00
65.49.236.71,4,1,0.75,345.27,0.00
65.49.237.237,4,1,0.75,346.54,0.00
65.49.237.173,4,1,0.75,346.61,0.00
65.49.236.71,4,1,0.75,348.81,0.00
23.192.45.51,4,1,0.75,349.41,0.00
65.49.237.39,4,1,0.75,351.00,0.00
65.49.237.237,4,1,0.75,353.41,0.00
65.49.237.39,4,1,0.75,356.75,0.00
65.49.237.237,4,1,0.75,357.58,0.00
65.9.42.41,4,1,0.75,365.00,0.00
65.49.237.237,4,1,0.75,365.51,0.00
54.199.223.143,4,1,0.75,366.84,0.00
65.49.237.237,4,1,0.75,367.29,0.00
65.49.237.237,4,1,0.75,368.19,0.00
65.9.42.65,4,1,0.75,372.38,0.00
65.49.237.237,4,1,0.75,374.53,0.00
65.49.236.151,4,1,0.75,375.42,0.00
65.49.237.237,4,1,0.75,377.02,0.00
65.49.237.237,4,1,0.75,378.11,0.00
65.49.237.237,4,1,0.75,378.87,0.00
65.49.237.237,4,1,0.75,379.95,0.00
223.135.156.185,4,1,0.75,384.81,0.00
65.49.236.151,4,1,0.75,385.97,0.00
65.49.237.8,4,1,0.75,391.14,0.00
156.231.11.250,4,1,0.75,391.20,0.00
18.65.214.20,4,1,0.75,391.21,0.00
23.192.47.66,4,1,0.75,392.74,0.00
154.85.11.131,4,1,0.75,396.84,0.00
54.199.223.143,4,1,0.75,397.99,0.00
65.49.237.237,4,1,0.75,407.13,0.00
35.74.20.242,4,1,0.75,409.11,0.00
35.74.20.242,4,1,0.75,411.80,0.00
47.91.21.98,4,1,0.75,414.95,0.00
47.245.11.183,4,1,0.75,417.57,0.00
65.49.236.151,4,1,0.75,418.72,0.00
65.49.237.237,4,1,0.75,423.31,0.00
13.35.70.100,4,1,0.75,429.95,0.00
13.114.109.69,4,1,0.75,430.40,0.00
155.248.176.213,4,1,0.75,432.46,0.00
141.147.169.245,4,1,0.75,432.77,0.00
168.138.193.200,4,1,0.75,437.36,0.00
149.28.19.108,4,1,0.75,441.68,0.00
65.49.236.151,4,1,0.75,443.75,0.00
184.26.43.47,4,1,0.75,457.13,0.00
154.92.9.2,4,1,0.75,457.23,0.00
140.238.39.149,4,1,0.75,458.80,0.00
52.193.145.213,4,1,0.75,459.08,0.00
45.66.131.217,4,1,0.75,464.24,0.00
13.249.160.18,4,1,0.75,468.39,0.00
147.78.242.245,4,1,0.75,483.43,0.00
18.172.50.224,4,1,0.75,521.77,0.00
18.65.199.68,4,1,0.75,546.24,0.00
45.66.129.11,4,1,0.75,567.52,0.00
65.49.237.39,4,1,0.75,601.42,0.00
13.115.47.65,4,1,0.75,607.72,0.00
154.92.9.2,4,1,0.75,614.73,0.00
23.195.130.207,4,1,0.75,617.51,0.00
65.49.237.8,4,1,0.75,633.09,0.00
154.92.9.4,4,1,0.75,711.79,0.00
